"ChannelID","ChannelName","ProgrammeCount","NoDataCount"
"epg-usa-tlc-east-7e28f0f7","USA TLC East*","35","0"
"epg-usa-tlc-west-6a09c9d0","USA TLC West*","33","0"
"epg-usa-tnt-east-backup-04a46361","USA TNT East (Backup)*","23","0"
"epg-usa-tnt-east-fhd-950e394d","USA TNT East FHD*","23","0"
"epg-usa-tnt-east-lhd-843c042e","USA TNT East LHD*","25","0"
"epg-usa-tnt-east-sd-f038a4a4","USA TNT East SD*","23","0"
"tntpacific.us","USA TNT West*","23","0"
"epg-usa-travel-channel-east-lhd-0593ceeb","USA Travel Channel East LHD*","41","0"
"travelwest.us","USA Travel Channel West","42","0"
"epg-usa-travel-east-uhd-c0435314","USA Travel East UHD","50","0"
"epg-usa-trutv-east-0aaadf7d","USA truTV East*","51","0"
"epg-usa-trutv-west-95434e98","USA truTV West*","49","0"
"tvlandwest.us","USA TV Land West","66","0"
"epg-usa-usa-network-east-21e43a19","USA USA Network East","34","0"
"epg-usa-usa-network-west-8fd14c44","USA USA Network West","32","0"
"epg-usa-vh1-east-sd-810a3e10","USA VH1 East SD","54","0"
"vh1west.us","USA VH1 West","56","0"
"m3u-usa-western-bound","USA Western Bound","29","0"
"m3u-westworld","Westworld","60","0"
"m3u-wild-wild-west","Wild Wild West","60","0"
